,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
7,74,Dogecoin,DOGE,dogecoin,606,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,8,,,,2022-12-01T19:22:00.000Z,0.1017461469013649,1020590282.2776314,-19.1776,-0.25520733,-2.97510926,25.13992252,-26.90244085,68.9670163,65.66327976,13498739073.973381,1.5832,13498739073.97,,2022-12-01T19:22:00.000Z,,,,,,2022-12-01 19:23:32.421251
8,2010,Cardano,ADA,cardano,601,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano']",45000000000.0,34446662741.285,35193805106.495,,9,,,,2022-12-01T19:22:00.000Z,0.31490717031567433,229163177.69447213,-6.3393,-0.37366127,-0.39562493,-0.15186162,-21.98784653,-26.36866195,-30.76189348,10847501090.67643,1.2725,14170822664.21,,2022-12-01T19:22:00.000Z,,,,,,2022-12-01 19:23:32.421251
9,3890,Polygon,MATIC,polygon,538,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem']",10000000000.0,8734317475.28493,10000000000.0,,10,,,,2022-12-01T19:22:00.000Z,0.9199415901829472,556482102.424154,53.898,-0.32768448,2.19589358,8.32896182,4.37726492,18.01109321,5.23967294,8035061907.376323,0.9424,9199415901.83,,2022-12-01T19:22:00.000Z,,,,,,2022-12-01 19:23:32.421251
10,6636,Polkadot,DOT,polkadot-new,433,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1140718899.0612597,1256742569.3664396,,11,904869778.0,4879212481.969365,,2022-12-01T19:22:00.000Z,5.39217089640645,178755548.52295038,-10.1296,0.02487651,-1.15418639,0.37846177,-17.23319161,-14.37047424,-26.85076215,6150951248.498931,0.7215,6776570706.81,,2022-12-01T19:22:00.000Z,,,,,,2022-12-01 19:23:32.421251
11,4943,Dai,DAI,multi-collateral-dai,1668,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,5663511314.978935,5663511314.978935,,12,,,,2022-12-01T19:22:00.000Z,0.9996881267809304,286276030.73603094,0.1338,0.00538104,-0.06411574,-0.05741946,-0.01903332,-0.01984422,0.03786503,5661745017.473896,0.6637,5661745017.47,,2022-12-01T19:22:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-12-01 19:23:32.421251
12,2,Litecoin,LTC,litecoin,851,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,71734831.2284131,84000000.0,,13,,,,2022-12-01T19:22:00.000Z,77.6287842605971,721362532.2414237,5.7486,0.04406109,-1.69726746,-0.59894436,40.25645369,46.24262726,26.69230946,5568687737.400825,0.6531,6520817877.89,,2022-12-01T19:22:00.000Z,,,,,,2022-12-01 19:23:32.421251
13,5994,Shiba Inu,SHIB,shiba-inu,456,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,14,,,,2022-12-01T19:22:00.000Z,9.17203732522272e-06,125507748.78557609,-26.0669,-0.36828103,-1.21714987,1.84587583,-27.89621315,-17.62692371,-24.59239601,5036028887.762613,0.5904,5409071710.9,,2022-12-01T19:22:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-12-01 19:23:32.421251
14,1958,TRON,TRX,tron,707,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem']",,92133472366.41443,92133472366.41443,,15,71659659264.0,3887951739.468481,,2022-12-01T19:22:00.000Z,0.054255794395350825,206401843.02238303,-4.1958,-0.1694727,-0.43624539,2.43964078,-13.6463284,-12.13039185,-13.39625858,4998774733.641918,0.5861,4998774733.64,,2022-12-01T19:22:00.000Z,,,,,,2022-12-01 19:23:32.421251
0,1,Bitcoin,BTC,bitcoin,9864,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19221843.0,19221843.0,,1,,,,2022-12-01T19:23:00.000Z,16938.1175761903,25355627719.587402,-5.7419,-0.13699406,-0.91003983,2.22877539,-17.25832354,-12.17033843,-15.06907286,325581836765.0705,38.1847,355700469100.0,,2022-12-01T19:23:00.000Z,,,,,,2022-12-01 19:24:33.221228
1,1027,Ethereum,ETH,ethereum,6244,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem']",,122373866.2178,122373866.2178,,2,,,,2022-12-01T19:23:00.000Z,1275.2541882122603,7736484569.418781,-14.5683,-0.03553557,-1.47968825,6.08533479,-19.41907904,-2.34354511,-19.13341062,156057785421.9763,18.3043,156057785421.98,,2022-12-01T19:23:00.000Z,,,,,,2022-12-01 19:24:33.221228
2,825,Tether,USDT,tether,43482,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,65362681003.3144,73141766321.23428,,3,,,,2022-12-01T19:23:00.000Z,1.0000147651710407,32966790937.8243,-3.7106,-0.00184292,0.00256796,0.06188802,0.00942567,-0.00135101,-0.00583787,65363646094.479095,7.6619,73142846271.92,,2022-12-01T19:23:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-12-01 19:24:33.221228
3,1839,BNB,BNB,bnb,1148,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain']",200000000.0,159970489.96763322,159979963.59042934,,4,,,,2022-12-01T19:23:00.000Z,292.0801256277387,1480452052.0392714,58.3246,-0.01458755,-2.85326404,-2.35850001,-10.04823963,2.02748156,5.34471155,46724200806.47723,5.4799,58416025125.55,,2022-12-01T19:23:00.000Z,,,,,,2022-12-01 19:24:33.221228
4,3408,USD Coin,USDC,usd-coin,8111,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,43080698920.59752,43080698920.59752,,5,,,,2022-12-01T19:23:00.000Z,1.0000529461549685,2790739131.2999625,-9.9838,0.00208363,-0.01777479,-0.00850724,0.0073032,0.00243993,0.01259091,43082979877.958725,5.0533,43082979877.96,,2022-12-01T19:23:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-12-01 19:24:33.221228
5,4687,Binance USD,BUSD,binance-usd,5652,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'usd-stablecoin']",,22234030899.889256,22234030899.889256,,6,,,,2022-12-01T19:23:00.000Z,0.9998455235113045,8264603625.236789,2.6537,-0.0409956,0.00398624,-0.05438995,-0.06628511,0.04024043,-0.0172522,22230596264.866295,2.6075,22230596264.87,,2022-12-01T19:23:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-12-01 19:24:33.221228
6,52,XRP,XRP,xrp,852,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,50290028663.0,99989207174.0,,7,,,,2022-12-01T19:23:00.000Z,0.39597417128992163,820872526.23544,-12.8223,-0.24366772,-2.43838677,-0.58630611,-14.54662679,-14.37319044,20.40890789,19913552423.97783,2.3344,39597417128.99,,2022-12-01T19:23:00.000Z,,,,,,2022-12-01 19:24:33.221228
7,74,Dogecoin,DOGE,dogecoin,606,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,8,,,,2022-12-01T19:23:00.000Z,0.10176443054191438,1019370978.262766,-19.3876,-0.23067415,-2.94129973,25.16484661,-26.73966316,69.02195096,65.73776788,13501164778.539267,1.5834,13501164778.54,,2022-12-01T19:23:00.000Z,,,,,,2022-12-01 19:24:33.221228
8,2010,Cardano,ADA,cardano,601,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano']",45000000000.0,34446662741.285,35193805106.495,,9,,,,2022-12-01T19:23:00.000Z,0.3149207015518957,228661234.14259893,-6.6008,-0.37527976,-0.39901313,-0.15296882,-21.97724531,-26.35858737,-30.74295916,10847967196.607021,1.2716,14171431569.84,,2022-12-01T19:23:00.000Z,,,,,,2022-12-01 19:24:33.221228
9,3890,Polygon,MATIC,polygon,538,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem']",10000000000.0,8734317475.28493,10000000000.0,,10,,,,2022-12-01T19:23:00.000Z,0.9200309398076,551785262.5406991,51.7431,-0.32762493,1.94473738,8.32081059,4.41119032,18.04918459,5.29597174,8035842315.364337,0.9425,9200309398.08,,2022-12-01T19:23:00.000Z,,,,,,2022-12-01 19:24:33.221228
10,6636,Polkadot,DOT,polkadot-new,433,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1140718899.0612597,1256742569.3664396,,11,904869778.0,4880373475.009164,,2022-12-01T19:23:00.000Z,5.393453946264038,178577730.68340024,-10.2725,0.03295486,-1.12348688,0.4028171,-17.21025391,-14.3370629,-26.79810178,6152414847.71992,0.7216,6778183170.19,,2022-12-01T19:23:00.000Z,,,,,,2022-12-01 19:24:33.221228
11,4943,Dai,DAI,multi-collateral-dai,1668,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,5663511314.978935,5663511314.978935,,12,,,,2022-12-01T19:23:00.000Z,0.9997508529180661,283116131.6064727,-1.1534,0.00768192,-0.05645387,-0.04094609,-0.01233545,-0.01688299,0.04825826,5662100267.661308,0.6638,5662100267.66,,2022-12-01T19:23:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-12-01 19:24:33.221228
12,2,Litecoin,LTC,litecoin,851,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,71734831.2284131,84000000.0,,13,,,,2022-12-01T19:23:00.000Z,77.64373264174105,719916312.4391499,5.3616,0.07194582,-1.67961222,-0.57712175,40.29796519,46.2984015,26.77440945,5569760056.999324,0.6532,6522073541.91,,2022-12-01T19:23:00.000Z,,,,,,2022-12-01 19:24:33.221228
13,5994,Shiba Inu,SHIB,shiba-inu,456,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,14,,,,2022-12-01T19:23:00.000Z,9.172844728682568e-06,125337628.86246616,-26.0998,-0.35277643,-1.21158568,1.87179643,-27.79389339,-17.6063098,-24.58193088,5036472203.353653,0.5904,5409547865.0,,2022-12-01T19:23:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-12-01 19:24:33.221228
14,1958,TRON,TRX,tron,707,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem']",,92133472366.41443,92133472366.41443,,15,71659659264.0,3888962456.496896,,2022-12-01T19:23:00.000Z,0.05426989880275097,206011023.3256407,-4.6528,-0.15272005,-0.41687037,2.38233862,-13.61447093,-12.08735011,-13.35722168,5000074221.671364,0.5863,5000074221.67,,2022-12-01T19:23:00.000Z,,,,,,2022-12-01 19:24:33.221228
0,1,Bitcoin,BTC,bitcoin,9864,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19221843.0,19221843.0,,1,,,,2022-12-01T19:25:00.000Z,16936.012863300293,25297361737.102726,-6.1141,-0.14168723,-0.85495545,2.20101408,-17.26341707,-12.17824277,-14.78312131,325541380304.3387,38.1558,355656270129.31,,2022-12-01T19:25:00.000Z,,,,,,2022-12-01 19:25:57.116035
1,1027,Ethereum,ETH,ethereum,6244,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem']",,122373866.2178,122373866.2178,,2,,,,2022-12-01T19:25:00.000Z,1275.0678810827192,7717598335.668578,-14.9553,-0.0610683,-1.50215777,6.07356399,-19.43270468,-2.35193564,-18.47588648,156034986298.2304,18.2903,156034986298.23,,2022-12-01T19:25:00.000Z,,,,,,2022-12-01 19:25:57.116035
2,825,Tether,USDT,tether,43482,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,65362681003.3144,73141766321.23428,,3,,,,2022-12-01T19:24:00.000Z,1.0000312226567196,32949817300.927635,-3.8164,-0.0005725,0.00442578,0.0655109,0.01076136,-0.00033739,-0.00299405,65364721799.86564,7.662,73144050001.5,,2022-12-01T19:24:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-12-01 19:25:57.116035
3,1839,BNB,BNB,bnb,1148,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain']",200000000.0,159970489.96763322,159979963.59042934,,4,,,,2022-12-01T19:24:00.000Z,292.0765033857757,1480018378.04894,58.2104,-0.00620748,-2.85095573,-2.36118256,-10.04940335,2.02832329,5.49370599,46723621354.655624,5.4763,58415300677.16,,2022-12-01T19:24:00.000Z,,,,,,2022-12-01 19:25:57.116035
4,3408,USD Coin,USDC,usd-coin,8111,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,43080698920.59752,43080698920.59752,,5,,,,2022-12-01T19:24:00.000Z,1.000046720484108,2791446202.0852356,-9.9703,0.0050024,-0.01372383,-0.01019372,0.00571638,-0.00275806,0.01831249,43082711671.706795,5.0501,43082711671.71,,2022-12-01T19:24:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-12-01 19:25:57.116035
5,4687,Binance USD,BUSD,binance-usd,5652,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'usd-stablecoin']",,22234030899.889256,22234030899.889256,,6,,,,2022-12-01T19:24:00.000Z,0.9998497187761636,8238624080.671124,2.1903,-0.04557018,-0.07900763,-0.06037395,-0.06169686,0.03474423,-0.01430738,22230689542.514805,2.6059,22230689542.51,,2022-12-01T19:24:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-12-01 19:25:57.116035
6,52,XRP,XRP,xrp,852,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,50290028663.0,99989207174.0,,7,,,,2022-12-01T19:25:00.000Z,0.39595815914735066,817813504.2303628,-13.5664,-0.2871448,-2.74919924,-0.6193216,-14.5265884,-14.40757878,20.81168437,19912747172.86898,2.3343,39595815914.74,,2022-12-01T19:25:00.000Z,,,,,,2022-12-01 19:25:57.116035
7,74,Dogecoin,DOGE,dogecoin,606,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,8,,,,2022-12-01T19:24:00.000Z,0.10176186438588576,1018139029.388589,-19.5839,-0.2414062,-2.90809514,25.15003753,-26.7595813,69.00631977,65.87448575,13500824324.657637,1.5824,13500824324.66,,2022-12-01T19:24:00.000Z,,,,,,2022-12-01 19:25:57.116035
8,2010,Cardano,ADA,cardano,601,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano']",45000000000.0,34446662741.285,35193805106.495,,9,,,,2022-12-01T19:24:00.000Z,0.3149124052849195,228538853.75743884,-6.795,-0.37475244,-0.40432918,-0.15163271,-21.97779723,-26.35879988,-30.71390754,10847681417.896479,1.2716,14171058237.82,,2022-12-01T19:24:00.000Z,,,,,,2022-12-01 19:25:57.116035
9,3890,Polygon,MATIC,polygon,538,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem']",10000000000.0,8734317475.28493,10000000000.0,,10,,,,2022-12-01T19:24:00.000Z,0.9199800654606034,550840996.7154877,48.5273,-0.32484563,1.993196,8.3189983,4.40973307,18.04795457,5.3923252,8035397962.666322,0.9418,9199800654.61,,2022-12-01T19:24:00.000Z,,,,,,2022-12-01 19:25:57.116035
10,6636,Polkadot,DOT,polkadot-new,433,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1140718899.0612597,1256742569.3664396,,11,904869778.0,4880238324.612027,,2022-12-01T19:24:00.000Z,5.3933045873171235,178322303.7091761,-10.4282,0.04529276,-1.1077577,0.39367107,-17.2098319,-14.34033731,-26.70695991,6152244471.146431,0.7212,6777995464.44,,2022-12-01T19:24:00.000Z,,,,,,2022-12-01 19:25:57.116035
11,4943,Dai,DAI,multi-collateral-dai,1668,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,5663511314.978935,5663511314.978935,,12,,,,2022-12-01T19:24:00.000Z,0.9997510972012948,283004257.1221377,-1.2486,0.00111208,-0.02658016,-0.0455312,0.00204304,-0.01893254,0.05863103,5662101651.162139,0.6638,5662101651.16,,2022-12-01T19:24:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-12-01 19:25:57.116035
12,2,Litecoin,LTC,litecoin,851,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,71734831.2284131,84000000.0,,13,,,,2022-12-01T19:25:00.000Z,77.64722061055453,718621741.1926187,5.0062,0.07894829,-1.61705982,-0.58718285,40.35089889,46.33141007,27.26192137,5570010265.853489,0.6528,6522366531.29,,2022-12-01T19:25:00.000Z,,,,,,2022-12-01 19:25:57.116035
13,5994,Shiba Inu,SHIB,shiba-inu,456,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,14,,,,2022-12-01T19:24:00.000Z,9.17237832426203e-06,125138998.16116977,-26.2786,-0.35822098,-1.21301375,1.86514226,-27.76767125,-17.60512628,-24.5694956,5036216117.8132305,0.5904,5409272809.98,,2022-12-01T19:24:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-12-01 19:25:57.116035
14,1958,TRON,TRX,tron,707,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem']",,92133472366.41443,92133472366.41443,,15,71659659264.0,3888343307.0306926,,2022-12-01T19:24:00.000Z,0.05426125866306063,205949542.69283986,-4.7942,-0.1756018,-0.42334515,2.20953048,-13.63003142,-12.09332178,-13.33859558,4999278175.599962,0.5862,4999278175.6,,2022-12-01T19:24:00.000Z,,,,,,2022-12-01 19:25:57.116035
